data,classificacao,tipo,noticia
30/09/2024,0,incêndios,"Dias quentes/secos com fogo triplicam na Amazônia e Pantanal. Mudanças climáticas aumentam riscos de incêndios em toda América Latina."
30/09/2024,0,incêndios,"40% da população em BH e SP relatam saúde afetada por queimadas. Datafolha aponta mudanças climáticas como 'risco imediato' (margem de erro: 3%)."
30/09/2024,0,desmatamento,"Brasil perdeu área de vegetação nativa do tamanho do Pará em 40 anos, convertida para pasto/agricultura (dados do Senado)."
30/09/2024,0,hídrica,"Mais de 1.000 cidades sem chuva há ≥3 meses. Cemaden alerta para estiagem severa em múltiplas regiões (dados por satélite)."
30/09/2024,0,hídrica,"Rio Iaco (AC) atinge 31cm: menor nível histórico por 3 dias seguidos. Rio Acre marca 1.23m (menor em 50+ anos), afetando abastecimento."
30/09/2024,0,poluição,"Dados do Inpe sobre qualidade do ar são ignorados em políticas contra queimadas, apesar de custar R$15 mil/dia (desde 2003)."
30/09/2024,0,secas,"ANA declara 1ª escassez hídrica crítica no Rio Tapajós (PA). Brasil vive pior seca das últimas décadas, com impactos em múltiplos biomas."
30/09/2024,0,incêndios,"Pantanal e Amazônia tiveram piores incêndios em 20 anos: alta em focos, área queimada e emissões (Copernicus). Temperaturas recordes agravaram cenário."
30/09/2024,1,preservação e conservação,"Projeto restaurará 1.000 ha de Mata Atlântica em 5 anos na área de Porto Primavera, criando corredores ecológicos para espécies ameaçadas."
30/09/2024,0,secas,"Seca reduz nível do Rio Amazonas em até 90% na Colômbia. Moradores relatam a maior seca em 50 anos, com embarcações encalhadas."
30/09/2024,0,mudanças climáticas,"Brasil tem mais de 20 estados e DF em alerta climático por onda de calor, baixa umidade e tempestades, segundo Inmet."
30/09/2024,0,mudanças climáticas,"Dias quentes, secos e com fogo mais que triplicam na Amazônia e Pantanal. Mudanças climáticas são o fator-chave, mostra estudo inédito."
30/09/2024,0,incêndios,"40% dos entrevistados em BH e SP relatam saúde muito afetada por queimadas. Mudanças climáticas são vista como 'risco imediato'."
30/09/2024,0,desmatamento,"Em 40 anos, país perdeu área de vegetação nativa do tamanho do Pará, convertida em pastagens e agricultura, revela debate no Senado."
30/09/2024,0,mudanças climáticas,"Mais de mil cidades sem chuva há pelo menos três meses. Estiagem severa atinge várias regiões, segundo dados do Cemaden."
30/09/2024,0,mudanças climáticas,"5 capitais devem bater recorde de calor nesta semana, com SP podendo superar 35°C. Sétima onda de calor do ano continua."
30/09/2024,0,poluição,"Dados oficiais do Inpe sobre qualidade do ar são 'ignorados' em ações contra efeitos das queimadas, apesar de custar R$15 mil/dia."
30/09/2024,0,mudanças climáticas,"Sétima onda de calor do ano eleva temperaturas acima de 40°C no Centro-Sul pelo menos até sexta-feira (27)."
30/09/2024,0,mudanças climáticas,"Seca histórica: Rio Iaco no AC registra apenas 31cm, enquanto Rio Acre marca 1,23m, a menor em mais de 50 anos."
30/09/2024,0,mudanças climáticas,"ANA declara situação crítica de escassez hídrica no rio Tapajós (PA), primeira vez na história. Brasil enfrenta pior seca em décadas."
30/09/2024,0,incêndios,"Pantanal e Amazônia enfrentaram piores incêndios em 20 anos, com alta em focos, áreas afetadas e emissões, diz Copernicus."
30/09/2024,1,preservação e conservação,"Ação voluntária pretende restaurar mil hectares de Mata Atlântica em 5 anos na área da hidrelétrica de Porto Primavera, criando corredores ecológicos."
30/09/2024,0,mudanças climáticas,"Rio Acre atinge 1,23m em Rio Branco, consolidando 2024 como a maior seca em mais de meio século na região."
30/09/2024,0,poluição,"Correios anunciam greve ambiental e suspendem entregas por conta da fumaça que cobre capital do Acre Servidores afirmam que há risco para saúde dos trabalhadores por causa de evento extremo Superintendência no Acre afirmou que as entregas desta sexta (20) não foram prejudicadas"
30/09/2024,0,poluição,"Pacote de salgadinhos abala ecossistema de caverna nos EUA Embalagem fez surgir mofo nas formações da gruta Insetos ajudaram a disseminar contaminação Caso expõe problema com turistas que deixam anualmente quase 70 milhões de toneladas de lixo em parques nacionais americanos"
30/09/2024,1,políticas ambientais,"Governo federal define novas tipificações de infração ambiental e atualiza valores de multas Provocar incêndio em floresta ou vegetação nativa gerará multa de R$ 10 mil reais por hectare Novos valores foram estabelecidos por Ibama e Ministério do Meio Ambiente"
30/09/2024,1,políticas ambientais,"Governo edita MP que facilita empréstimos que financiem ações de combate a incêndios Na prática medida permite que instituições com o BNDES e bancos possam emprestar financiar e repassar recursos não reembolsáveis para governos combaterem o fogo"
30/09/2024,0,crimes ambientais,"PF diz que grupo causou prejuízo de R$ 220 milhões com queimadas no Pantanal para criação de gado Polícia apontou que grupo invadiu área no bioma e incendiava para se apropriar de forma ilegal para a criação de gados"
30/09/2024,0,incêndios,"Dez cidades concentram 20% das queimadas que consomem o país Nove das dez cidades estão localizadas na Amazônia e sete fazem parte da lista dos municípios com mais desmatamento neste ano mostram dados da Coalizão Brasil Clima Florestas e Agricultura e do Inpe (Instituto Nacional de Pesquisas Espaciais)"
30/09/2024,0,incêndios,"Cerrado fogo sobe 221% em agosto veja ranking de municípios que mais queimaram Neste último mês foram queimados 1239324 hectares da vegetação típica do bioma mais que o dobro do tamanho do Distrito Federal contra 386404 hectares em agosto de 2023"
30/09/2024,1,políticas ambientais,"Em meio a queimadas Câmara aprova projeto que facilita licitações durante estado de calamidade Proposta facilita contratações de serviços e compras emergenciais para momentos de calamidade pública Texto vai à sanção do presidente Lula"
30/09/2024,0,preservação e conservação,"CGU Sem recursos ICMBio falha na fiscalização de unidades de conservação concedidas Período entre 2020 e 2022 viu um corte de mais da metade do orçamento para ações de gestão de parques nacionais Auditores veem riscos de prejuízos aos cofres públicos"
30/09/2024,0,desmatamento,"Desmatamento do Cerrado emitiu 135 milhões de toneladas de CO2 desde 2023 aponta relatório Volume de emissões que leva em conta período entre janeiro de 2023 e julho de 2024 é 15 vez maior que o total gerado anualmente pela indústria no Brasil"
30/09/2024,1,políticas ambientais,"Entenda as medidas divulgadas pelo governo federal para combate às queimadas no país Entre as ações presidente Luiz Inácio Lula da Silva anunciou medida provisória de R$ 514 milhões para atacar o fogo Governo quer aumentar penas para incêndios florestais"
30/09/2024,1,políticas ambientais,"Lula diz que sugeriu às Forças Armadas que recrutas sejam treinados para combater queimadas Presidente discursou durante uma reunião no Palácio do Planalto com ministros e chefes de poderes para discutir ações contra as queimadas florestais que assolam o país Lula também disse que Brasil não está 100% preparado para eventos extremos"
30/09/2024,1,preservação e conservação,"Programa de Conservação do Mico-leão-preto completa 40 anos com translocação em andamento no Pontal do Paranapanema Artigo científico revelou que o primata teve o status de extinção melhorado"
30/09/2024,1,políticas ambientais,"Quando chegar pedido de verba extra para combater queimadas será liberado em 24 horas diz Haddad Ministro do STF Flávio Dino autorizou governo a gastar fora da meta fiscal até o fim do ano para combater fogo Brasil vive pior estiagem da história e apura incêndios criminosos"
30/09/2024,0,incêndios,"Quase 60% do país corre risco direto de pegar fogo com 'terrorismo climático' diz Marina Ministra citou 'quase 5 milhões de quilômetros quadrados' com matéria orgânica seca – que favorece o espalhamento das chamas Governo deve anunciar pacote ambiental nesta terça"
30/09/2024,0,crimes ambientais,"Caçadores invadem e até acampam em reserva ambiental reconhecida pela Unesco para matar animais Caçadores não se intimidam nem mesmo com abordagens policiais ou de órgãos ligados ao meio ambiente Reserva fica em Sooretama no Norte do Espírito Santo"
30/09/2024,1,políticas ambientais,"AGU cobra R$ 635 milhões de infratores ambientais por danos climáticos no Pará É a primeira ação em nome do ICMbio e maior valor já pedido em ação climática Advocacia passou a individualizar e quantificar infrações que intensifiquem gases do efeito estufa"
30/09/2024,0,incêndios,"Queimadas na Amazônia resultaram em 31 milhões de toneladas de gás carbônico Número considera o período de junho a agosto de 2024 e é equivalente às emissões de todo o Reino Unido em um único mês Dados foram obtidos com exclusividade pelo Jornal Hoje junto com o Observatório do Clima"
30/09/2024,0,incêndios,"'Floresta que já pegou fogo é mais suscetível a novos incêndios' aponta projeto de restauração ecológica da USP no interior de SP Processo de recuperação de florestas depende de fatores como características do solo disponibilidade hídrica e histórico da área afirmam especialistas do Projeto Corredor Caipira"
30/09/2024,0,poluição,"Chuva preta também é ácida e tóxica Entenda como a fuligem 'muda' a água que deve cair sobre cinco estados País está coberto por fumaça de queimadas e a fuligem da atmosfera afeta as chuvas Previsão é de que com chuva haja trégua na fumaça mas especialistas dizem que é momentâneo"
30/09/2024,0,desmatamento,"Cidade do ES tem a menor cobertura vegetal em área urbana do Brasil confira ranking Município de Jerônimo Monteiro no Sul do Espírito Santo apareceu em uma pesquisa do MapBiomas como uma das cidades com menor percentual de vegetação na área urbana"
30/09/2024,0,incêndios,"Piracicaba tem 21 mil hectares de áreas de cultivo e vegetação queimadas em 3 semanas ‘Origem criminosa’ afirma Defesa Civil Saiba o que fazer caso presencie uma queimada ou flagre alguém ateando fogo em área veja quais são as regiões mais afetadas pelo fogo nos últimos dias na cidade"
30/09/2024,1,crimes ambientais,"Ibama multa criminosos que burlavam sistemas eletrônicos do órgão para vender produtos ilegais As multas somam em mais de R$54 milhões entre as práticas estava a lavagem de madeira"
30/09/2024,0,incêndios,"Fumaça de queimadas chega à Argentina veja antes e depois País está com alerta do Serviço Meteorológico e Ministério da Saúde pediu que atividades ao ar livre fossem suspensas Fumaça que chegou a Argentina vem de queimadas no Brasil Paraguai e Bolívia"
30/09/2024,1,políticas ambientais,"MPF abriu 185 apurações em um ano sobre incêndios e queimadas em todo o país MP defende que haja corpo de brigadistas permanentes vinculados ao governo federal hoje brigadas são de responsabilidade dos governos locais Brasil vive estiagem recorde e surto de queimadas"
30/09/2024,1,incêndios,"‘Amapá Verde’ 5ª fase da operação de combate aos incêndios florestais inicia Neste ciclo uma base avançada com 65 militares foi montada em Pedra Branca do Amapari no interior do Estado Trabalhos seguem até o fim do período de estiagem"
30/09/2024,0,incêndios,"Área de floresta nativa atingida pelo fogo na Amazônia cresce 132% em agosto aponta relatório Aumento de incêndios em áreas de floresta mostra mudança de cenário na Amazônia 'Clima tem impactado essa tendência deixando as florestas mais inflamáveis e suscetíveis aos incêndios' diz Ane Alencar diretora de Ciência do IPAM"
30/09/2024,1,políticas ambientais,"Autores de incêndios criminosos serão punidos e terão que recuperar biomas diz Sarrubbo Secretário Nacional de Segurança Pública disse em entrevista à GloboNews que não avalia o aumento das penas como fundamental Fogo mais que dobrou em 11 estados e no DF"
